Ciclo_EstacionArribo,Viaje_atipico,dia_semana,hora_inicio,is_Entre Semana
463.0,1,6,10,False
55.0,0,2,8,True
169.0,0,2,7,True
381.0,1,2,9,True
46.0,0,0,14,True
324.0,0,2,10,True
217.0,0,2,18,True
546.0,0,5,13,False
170.0,1,2,17,True
305.0,1,1,16,True
26.0,1,6,11,False
188.0,0,0,11,True
127.0,1,3,19,True
340.0,0,1,15,True
15.0,0,1,22,True
90.0,1,1,13,True
59.0,0,3,8,True
234.0,0,1,12,True
590.0,1,4,9,True
329.0,0,1,14,True
474.0,1,4,8,True
68.0,1,6,18,False
35.0,0,3,12,True
17.0,0,3,15,True
257.0,1,1,13,True
680.0,0,0,17,True
194.0,1,1,9,True
497.0,0,1,11,True
18.0,1,1,8,True
154.0,0,5,15,False
40.0,0,2,14,True
131.0,0,5,6,False
438.0,0,1,19,True
678.0,0,5,15,False
288.0,1,0,19,True
45.0,0,6,16,False
62.0,1,6,12,False
21.0,0,1,12,True
77.0,0,6,8,False
429.0,0,3,6,True
709.0,0,0,7,True
215.0,1,0,10,True
276.0,1,6,20,False
13.0,0,4,9,True
64.0,0,3,13,True
253.0,0,3,7,True
22.0,1,2,14,True
710.0,0,6,11,False
430.0,0,2,15,True
357.0,0,2,14,True
568.0,1,3,12,True
120.0,0,0,13,True
102.0,1,5,12,False
49.0,1,6,7,False
44.0,0,1,20,True
95.0,1,6,17,False
115.0,0,0,18,True
53.0,1,1,14,True
621.0,0,1,22,True
186.0,1,1,6,True
34.0,0,0,13,True
10.0,1,6,17,False
82.0,0,5,12,False
23.0,1,5,0,False
572.0,1,0,17,True
392.0,0,0,8,True
253.0,0,5,14,False
543.0,0,3,12,True
358.0,0,4,15,True
39.0,1,6,10,False
20.0,0,0,14,True
229.0,0,1,8,True
331.0,0,2,15,True
61.0,0,0,16,True
118.0,1,5,9,False
24.0,0,4,10,True
710.0,1,5,13,False
616.0,0,0,21,True
537.0,0,4,10,True
385.0,0,3,13,True
49.0,1,6,14,False
548.0,0,2,13,True
188.0,0,3,7,True
430.0,1,6,12,False
17.0,1,0,16,True
647.0,0,6,13,False
154.0,0,5,14,False
175.0,1,6,13,False
257.0,1,2,14,True
621.0,0,3,9,True
394.0,0,3,9,True
123.0,0,2,15,True
578.0,1,6,7,False
151.0,0,6,18,False
247.0,0,3,16,True
290.0,0,2,12,True
125.0,1,6,14,False
434.0,1,2,13,True
306.0,0,5,14,False
131.0,1,6,10,False
312.0,1,6,20,False
140.0,0,2,9,True
16.0,0,1,18,True
152.0,0,2,19,True
542.0,0,1,16,True
282.0,0,2,17,True
196.0,1,6,21,False
676.0,0,0,7,True
373.0,0,1,22,True
318.0,0,2,16,True
117.0,0,1,15,True
537.0,1,4,20,True
450.0,0,3,11,True
185.0,0,2,8,True
75.0,0,6,9,False
452.0,0,2,7,True
119.0,1,6,10,False
197.0,1,4,13,True
656.0,0,3,18,True
555.0,0,2,12,True
18.0,0,5,21,False
35.0,0,3,7,True
340.0,1,2,12,True
65.0,0,0,15,True
20.0,0,3,8,True
140.0,1,6,14,False
647.0,1,6,11,False
206.0,0,1,9,True
600.0,0,6,14,False
35.0,0,3,17,True
150.0,0,1,22,True
494.0,1,0,20,True
296.0,0,1,6,True
120.0,0,6,17,False
711.0,0,0,19,True
28.0,1,1,18,True
14.0,0,3,12,True
476.0,0,3,10,True
70.0,0,3,18,True
478.0,0,3,12,True
34.0,0,4,13,True
146.0,0,2,10,True
360.0,0,4,11,True
204.0,0,5,9,False
80.0,0,0,18,True
594.0,1,4,21,True
69.0,0,1,18,True
618.0,0,2,8,True
91.0,0,1,13,True
514.0,0,4,6,True
320.0,0,4,7,True
568.0,0,3,16,True
48.0,0,3,14,True
358.0,0,2,8,True
638.0,0,3,18,True
498.0,0,1,13,True
131.0,0,0,10,True
225.0,1,5,16,False
548.0,0,6,22,False
120.0,0,0,14,True
509.0,0,3,7,True
3.0,1,2,18,True
232.0,0,6,18,False
525.0,1,6,9,False
396.0,0,1,8,True
115.0,0,3,11,True
298.0,0,3,12,True
41.0,1,4,12,True
415.0,0,2,14,True
465.0,1,1,12,True
293.0,1,1,14,True
146.0,0,1,15,True
167.0,0,3,7,True
96.0,0,1,15,True
211.0,1,6,20,False
336.0,0,3,13,True
4.0,0,1,22,True
98.0,1,2,14,True
87.0,1,6,13,False
347.0,1,4,18,True
195.0,1,0,18,True
456.0,1,0,16,True
69.0,0,2,18,True
103.0,1,4,14,True
494.0,0,1,17,True
453.0,0,4,14,True
548.0,0,0,6,True
91.0,1,5,10,False
253.0,0,5,10,False
563.0,0,2,15,True
217.0,0,4,15,True
553.0,1,6,14,False
312.0,0,5,15,False
249.0,0,2,23,True
70.0,0,1,10,True
328.0,0,3,18,True
328.0,0,5,22,False
172.0,0,6,12,False
27.0,1,6,12,False
485.0,0,2,9,True
146.0,0,0,19,True
470.0,0,2,19,True
161.0,0,4,8,True
608.0,0,2,6,True
25.0,1,6,10,False
86.0,0,4,8,True
548.0,0,5,22,False
24.0,0,0,15,True
32.0,0,3,18,True
590.0,0,3,7,True
280.0,1,4,20,True
623.0,0,5,6,False
421.0,0,0,23,True
27.0,1,6,12,False
41.0,1,3,13,True
327.0,1,2,14,True
169.0,0,3,9,True
427.0,0,0,15,True
5.0,0,3,13,True
288.0,0,2,7,True
546.0,0,2,22,True
182.0,0,3,14,True
596.0,0,3,15,True
96.0,0,3,13,True
45.0,0,3,7,True
322.0,0,1,14,True
697.0,0,4,20,True
416.0,0,3,15,True
621.0,0,6,16,False
191.0,1,3,12,True
600.0,0,3,19,True
597.0,0,1,11,True
337.0,0,3,16,True
598.0,0,2,19,True
64.0,0,3,19,True
61.0,0,3,13,True
240.0,0,4,10,True
259.0,1,6,11,False
506.0,0,6,17,False
54.0,0,2,10,True
363.0,1,6,12,False
87.0,0,1,8,True
16.0,0,2,19,True
342.0,1,6,13,False
91.0,0,4,7,True
422.0,0,1,18,True
640.0,0,5,10,False
447.0,1,1,14,True
648.0,1,4,20,True
16.0,1,6,11,False
651.0,1,6,9,False
476.0,1,4,13,True
389.0,0,4,18,True
649.0,0,2,6,True
17.0,0,0,20,True
68.0,0,3,20,True
475.0,0,6,17,False
486.0,1,1,17,True
121.0,0,4,13,True
287.0,0,3,12,True
440.0,1,3,11,True
1.0,0,5,13,False
377.0,0,4,12,True
255.0,0,1,17,True
380.0,0,3,11,True
79.0,1,3,15,True
41.0,1,6,11,False
440.0,1,4,16,True
84.0,0,5,10,False
649.0,0,1,19,True
41.0,1,6,9,False
43.0,0,2,13,True
572.0,0,0,8,True
131.0,1,6,11,False
175.0,0,2,7,True
494.0,1,2,19,True
327.0,0,4,9,True
233.0,1,6,11,False
116.0,1,3,11,True
352.0,1,6,10,False
82.0,0,1,13,True
4.0,0,6,19,False
617.0,0,3,6,True
231.0,1,6,10,False
325.0,0,0,18,True
145.0,1,4,23,True
31.0,0,4,9,True
190.0,0,2,12,True
116.0,0,0,16,True
371.0,0,5,14,False
628.0,1,6,9,False
300.0,0,4,16,True
663.0,1,6,21,False
385.0,0,3,7,True
206.0,0,3,7,True
441.0,0,3,10,True
591.0,0,4,19,True
509.0,1,0,10,True
47.0,0,4,16,True
59.0,1,5,17,False
142.0,1,2,19,True
405.0,0,3,19,True
430.0,0,3,22,True
90.0,0,5,17,False
19.0,0,1,15,True
138.0,1,3,13,True
301.0,0,2,19,True
147.0,0,1,15,True
595.0,0,4,18,True
134.0,0,4,10,True
359.0,0,0,9,True
18.0,0,2,17,True
325.0,0,4,19,True
50.0,0,0,13,True
562.0,1,4,14,True
251.0,0,0,14,True
590.0,1,3,6,True
234.0,0,2,14,True
130.0,0,1,17,True
27.0,1,6,10,False
162.0,0,0,16,True
127.0,0,2,15,True
123.0,0,0,18,True
351.0,0,2,12,True
61.0,0,4,12,True
613.0,1,6,8,False
556.0,1,6,18,False
310.0,0,4,12,True
74.0,1,4,13,True
155.0,1,6,8,False
372.0,1,1,12,True
282.0,0,2,19,True
285.0,0,1,23,True
13.0,0,2,9,True
618.0,0,4,9,True
495.0,1,3,21,True
209.0,0,2,8,True
494.0,0,1,8,True
178.0,1,6,8,False
141.0,0,0,7,True
208.0,0,5,10,False
377.0,1,6,21,False
462.0,0,3,14,True
72.0,0,2,11,True
644.0,0,3,11,True
223.0,0,0,8,True
197.0,0,0,17,True
571.0,0,4,7,True
195.0,0,5,11,False
305.0,1,1,20,True
369.0,0,0,13,True
291.0,0,2,6,True
416.0,0,4,21,True
9.0,0,0,11,True
303.0,0,3,18,True
470.0,0,1,17,True
203.0,1,1,9,True
203.0,0,4,11,True
499.0,0,5,11,False
14.0,0,3,9,True
195.0,0,5,14,False
166.0,0,2,12,True
45.0,1,6,14,False
461.0,1,1,17,True
208.0,1,1,8,True
514.0,0,2,18,True
61.0,0,2,17,True
15.0,1,6,12,False
62.0,0,4,16,True
38.0,0,2,16,True
180.0,0,1,14,True
500.0,1,5,0,False
184.0,0,0,18,True
27.0,0,4,21,True
262.0,0,4,17,True
136.0,0,3,8,True
670.0,0,1,7,True
595.0,0,2,7,True
43.0,1,6,14,False
582.0,0,4,11,True
153.0,0,6,16,False
188.0,0,3,9,True
195.0,1,5,13,False
197.0,1,1,15,True
167.0,1,5,19,False
345.0,1,0,8,True
5.0,0,5,21,False
369.0,0,0,8,True
539.0,0,2,17,True
664.0,1,4,15,True
405.0,0,0,18,True
256.0,0,2,15,True
13.0,1,6,7,False
498.0,1,1,16,True
689.0,0,0,9,True
10.0,1,3,17,True
548.0,0,4,20,True
526.0,0,2,20,True
98.0,0,3,21,True
69.0,1,0,13,True
24.0,1,6,11,False
630.0,0,4,8,True
10.0,1,6,10,False
466.0,0,1,15,True
614.0,0,6,15,False
170.0,1,6,15,False
634.0,0,0,6,True
331.0,1,6,11,False
477.0,0,1,22,True
113.0,0,3,16,True
287.0,0,4,21,True
553.0,0,2,18,True
425.0,0,5,17,False
30.0,0,3,11,True
85.0,0,1,6,True
62.0,0,1,21,True
389.0,0,4,18,True
437.0,0,0,18,True
256.0,0,3,5,True
43.0,1,4,13,True
179.0,1,0,10,True
495.0,0,1,9,True
317.0,0,0,6,True
163.0,1,1,16,True
296.0,0,0,6,True
651.0,1,6,9,False
94.0,0,0,8,True
440.0,1,3,12,True
392.0,1,6,8,False
601.0,0,3,7,True
560.0,0,4,21,True
555.0,1,4,18,True
140.0,1,6,21,False
477.0,0,2,21,True
404.0,1,6,15,False
176.0,0,2,8,True
53.0,1,4,17,True
644.0,0,1,18,True
241.0,0,3,16,True
552.0,0,3,9,True
369.0,1,4,7,True
301.0,0,5,13,False
164.0,0,3,19,True
126.0,1,1,18,True
711.0,1,2,13,True
161.0,0,1,8,True
244.0,0,2,17,True
270.0,0,6,19,False
424.0,0,1,17,True
47.0,1,5,15,False
187.0,0,4,8,True
7.0,0,2,11,True
165.0,0,1,14,True
555.0,0,4,7,True
487.0,1,3,22,True
543.0,0,5,10,False
621.0,0,0,13,True
557.0,1,2,9,True
143.0,0,1,20,True
180.0,1,0,10,True
45.0,1,3,13,True
60.0,0,2,10,True
70.0,1,1,11,True
357.0,0,4,14,True
405.0,0,5,21,False
658.0,1,2,17,True
385.0,0,2,6,True
12.0,0,6,12,False
305.0,0,1,8,True
290.0,0,2,13,True
615.0,0,5,11,False
308.0,0,0,6,True
463.0,1,2,8,True
597.0,0,0,20,True
188.0,0,4,19,True
566.0,0,0,8,True
154.0,0,1,8,True
371.0,1,1,13,True
564.0,0,4,10,True
174.0,0,0,7,True
28.0,1,6,9,False
15.0,0,3,10,True
594.0,0,2,15,True
165.0,1,1,17,True
132.0,0,1,17,True
16.0,0,2,8,True
599.0,1,6,14,False
252.0,0,6,19,False
18.0,1,3,17,True
96.0,1,6,13,False
46.0,1,4,11,True
372.0,0,2,14,True
30.0,0,5,17,False
548.0,1,1,10,True
475.0,0,4,14,True
185.0,0,3,17,True
677.0,0,1,12,True
241.0,0,4,15,True
676.0,1,6,12,False
454.0,0,4,13,True
281.0,0,2,15,True
56.0,1,1,15,True
169.0,0,4,16,True
78.0,1,0,21,True
480.0,0,1,14,True
47.0,0,5,15,False
547.0,0,2,7,True
210.0,0,3,9,True
456.0,0,0,17,True
54.0,0,5,18,False
167.0,0,4,9,True
422.0,1,0,22,True
182.0,0,1,6,True
336.0,0,1,20,True
212.0,1,0,7,True
678.0,0,2,13,True
1.0,0,1,14,True
541.0,1,2,19,True
686.0,1,1,18,True
554.0,0,0,18,True
144.0,0,3,8,True
30.0,0,6,18,False
430.0,1,0,19,True
142.0,0,2,14,True
73.0,1,1,7,True
448.0,0,6,19,False
648.0,0,0,8,True
287.0,1,5,16,False
262.0,1,3,17,True
470.0,0,1,10,True
5.0,0,5,10,False
68.0,0,4,16,True
154.0,0,6,14,False
47.0,0,0,9,True
564.0,0,5,14,False
278.0,0,1,9,True
137.0,1,6,8,False
671.0,0,0,18,True
7.0,1,4,8,True
401.0,0,4,15,True
144.0,0,1,21,True
293.0,0,2,16,True
521.0,1,1,16,True
212.0,1,5,12,False
45.0,1,6,12,False
463.0,0,4,14,True
413.0,1,3,21,True
72.0,1,6,13,False
546.0,0,0,6,True
127.0,0,6,17,False
257.0,0,1,17,True
456.0,0,3,14,True
581.0,1,1,0,True
455.0,0,1,12,True
39.0,0,4,13,True
135.0,0,1,20,True
212.0,0,2,19,True
49.0,1,3,9,True
94.0,0,1,17,True
71.0,1,2,9,True
205.0,0,3,17,True
407.0,0,6,11,False
559.0,0,2,13,True
149.0,0,0,19,True
325.0,0,3,13,True
404.0,0,3,23,True
14.0,1,3,11,True
82.0,0,1,18,True
206.0,1,3,13,True
13.0,0,1,15,True
684.0,0,1,18,True
49.0,0,2,7,True
230.0,0,6,7,False
136.0,0,2,11,True
239.0,1,4,15,True
553.0,0,6,14,False
84.0,1,6,6,False
611.0,1,0,16,True
208.0,0,2,7,True
543.0,0,3,11,True
1.0,0,2,14,True
225.0,1,6,12,False
126.0,0,5,15,False
255.0,0,6,15,False
163.0,0,0,16,True
440.0,0,2,18,True
461.0,0,2,15,True
205.0,1,1,12,True
75.0,0,2,17,True
40.0,0,1,7,True
131.0,0,6,14,False
324.0,0,1,17,True
139.0,0,3,9,True
135.0,0,5,21,False
557.0,1,4,5,True
568.0,1,3,9,True
208.0,0,0,8,True
98.0,0,1,21,True
522.0,1,3,13,True
488.0,1,6,11,False
276.0,1,5,21,False
84.0,0,3,12,True
121.0,0,3,12,True
315.0,1,0,21,True
213.0,0,4,8,True
60.0,1,1,15,True
317.0,1,5,17,False
217.0,0,1,18,True
607.0,0,1,14,True
474.0,0,4,17,True
687.0,1,6,10,False
215.0,1,1,9,True
177.0,0,1,16,True
232.0,1,3,0,True
130.0,0,2,13,True
551.0,0,5,8,False
227.0,0,1,7,True
87.0,1,2,13,True
647.0,1,0,20,True
507.0,0,2,15,True
215.0,0,2,15,True
7.0,0,2,21,True
414.0,1,5,6,False
510.0,0,0,14,True
447.0,1,0,22,True
44.0,1,0,15,True
708.0,1,4,17,True
17.0,0,3,15,True
295.0,0,5,11,False
374.0,0,0,18,True
573.0,1,3,17,True
14.0,1,0,22,True
553.0,1,1,18,True
194.0,1,3,16,True
459.0,1,6,6,False
22.0,1,0,23,True
485.0,1,2,15,True
81.0,0,1,17,True
26.0,1,6,7,False
134.0,1,0,11,True
484.0,0,1,17,True
555.0,0,3,9,True
220.0,1,4,18,True
298.0,0,0,16,True
292.0,0,5,21,False
466.0,0,0,6,True
6.0,0,4,9,True
303.0,1,6,18,False
20.0,1,6,9,False
560.0,0,0,16,True
543.0,0,5,11,False
568.0,1,4,10,True
142.0,1,4,15,True
454.0,0,4,12,True
594.0,0,2,21,True
242.0,0,3,19,True
261.0,1,6,6,False
49.0,1,6,11,False
552.0,0,0,10,True
248.0,0,3,19,True
455.0,1,1,8,True
660.0,0,0,13,True
39.0,0,5,18,False
255.0,0,3,21,True
496.0,0,0,17,True
142.0,0,5,12,False
290.0,0,3,17,True
534.0,0,4,15,True
476.0,0,1,15,True
553.0,1,2,22,True
255.0,0,1,9,True
586.0,0,1,8,True
472.0,0,2,12,True
677.0,1,6,16,False
462.0,0,3,14,True
618.0,1,3,19,True
564.0,0,3,7,True
92.0,1,3,17,True
667.0,0,1,15,True
588.0,0,0,18,True
603.0,0,0,8,True
64.0,0,3,22,True
190.0,0,0,10,True
42.0,0,0,13,True
475.0,0,0,20,True
384.0,0,4,6,True
197.0,1,3,7,True
498.0,1,2,19,True
230.0,0,5,9,False
292.0,0,2,14,True
134.0,1,3,0,True
79.0,0,1,12,True
239.0,1,6,16,False
43.0,1,1,17,True
477.0,1,4,15,True
257.0,0,3,8,True
174.0,0,2,15,True
296.0,0,3,20,True
188.0,1,2,20,True
52.0,0,2,19,True
441.0,0,1,9,True
18.0,1,5,0,False
474.0,0,3,9,True
110.0,0,2,8,True
185.0,1,4,14,True
28.0,1,6,13,False
257.0,0,2,9,True
216.0,0,3,18,True
331.0,0,1,13,True
253.0,1,6,11,False
69.0,0,3,17,True
299.0,0,3,20,True
302.0,0,3,17,True
367.0,0,3,12,True
430.0,0,6,9,False
33.0,0,4,13,True
230.0,1,6,11,False
206.0,1,3,14,True
180.0,1,6,10,False
186.0,1,6,12,False
555.0,0,4,21,True
67.0,0,1,5,True
488.0,0,5,21,False
554.0,0,6,16,False
153.0,0,2,8,True
149.0,0,3,23,True
348.0,0,3,11,True
652.0,0,4,8,True
453.0,0,4,18,True
328.0,0,2,22,True
592.0,0,1,8,True
313.0,0,2,20,True
536.0,0,5,16,False
134.0,0,4,13,True
5.0,0,5,11,False
285.0,0,5,10,False
618.0,0,3,13,True
560.0,1,2,11,True
310.0,0,5,9,False
28.0,0,2,13,True
505.0,0,5,21,False
296.0,1,4,18,True
95.0,0,0,15,True
255.0,0,3,7,True
444.0,0,5,11,False
114.0,0,6,9,False
38.0,0,4,15,True
132.0,1,6,9,False
711.0,1,5,16,False
389.0,1,5,15,False
399.0,0,2,16,True
695.0,1,0,0,True
27.0,0,1,22,True
544.0,0,1,6,True
534.0,0,2,12,True
575.0,0,5,16,False
217.0,1,5,15,False
75.0,1,6,13,False
506.0,1,3,8,True
224.0,0,6,12,False
329.0,0,0,6,True
95.0,0,5,16,False
30.0,0,2,9,True
56.0,0,3,10,True
351.0,0,4,13,True
151.0,0,6,12,False
152.0,0,6,14,False
415.0,1,6,11,False
116.0,0,3,10,True
384.0,0,4,16,True
95.0,1,4,20,True
95.0,0,6,22,False
576.0,0,2,14,True
324.0,0,0,15,True
40.0,0,1,14,True
510.0,1,5,20,False
68.0,1,4,12,True
621.0,0,3,17,True
402.0,0,4,8,True
543.0,0,1,7,True
89.0,1,3,17,True
53.0,0,4,19,True
261.0,1,6,12,False
457.0,1,2,13,True
26.0,0,2,15,True
315.0,0,2,20,True
226.0,0,1,17,True
568.0,0,0,8,True
27.0,1,6,12,False
214.0,0,3,11,True
124.0,1,5,10,False
208.0,0,3,11,True
293.0,0,5,15,False
512.0,0,3,18,True
215.0,0,3,17,True
29.0,0,2,18,True
290.0,0,1,9,True
280.0,0,5,8,False
117.0,0,6,11,False
13.0,0,4,16,True
587.0,1,3,11,True
600.0,0,2,12,True
594.0,0,0,18,True
92.0,1,6,13,False
217.0,1,6,11,False
92.0,1,4,14,True
153.0,1,6,12,False
616.0,0,1,20,True
42.0,1,6,16,False
16.0,1,0,16,True
54.0,0,4,17,True
41.0,0,4,18,True
168.0,0,1,8,True
474.0,0,3,20,True
66.0,1,2,10,True
466.0,0,1,17,True
708.0,0,5,13,False
27.0,1,6,8,False
42.0,1,6,12,False
412.0,0,3,19,True
465.0,0,1,6,True
402.0,0,5,14,False
630.0,0,1,8,True
389.0,0,2,6,True
484.0,0,3,6,True
196.0,0,1,17,True
351.0,0,2,16,True
88.0,0,4,14,True
505.0,0,2,13,True
670.0,0,1,18,True
110.0,0,1,15,True
282.0,0,3,17,True
334.0,1,2,11,True
6.0,0,2,8,True
33.0,0,2,13,True
195.0,1,5,17,False
182.0,1,6,11,False
68.0,0,1,11,True
27.0,0,1,18,True
347.0,0,0,7,True
622.0,0,2,7,True
72.0,0,5,15,False
526.0,0,0,13,True
160.0,0,6,18,False
18.0,1,6,11,False
233.0,1,6,13,False
68.0,0,4,10,True
127.0,0,1,18,True
76.0,1,0,12,True
55.0,0,2,17,True
117.0,0,2,10,True
594.0,1,1,19,True
451.0,0,3,18,True
476.0,0,1,14,True
165.0,0,3,8,True
529.0,0,3,9,True
299.0,0,0,17,True
339.0,1,1,15,True
635.0,0,1,14,True
438.0,1,6,9,False
303.0,1,2,16,True
36.0,0,5,12,False
211.0,1,5,17,False
25.0,0,6,12,False
302.0,1,4,11,True
402.0,0,6,21,False
56.0,0,1,19,True
100.0,1,2,12,True
195.0,0,1,14,True
125.0,1,6,18,False
283.0,0,3,18,True
341.0,0,1,18,True
258.0,0,1,8,True
668.0,0,2,19,True
251.0,0,4,7,True
165.0,0,6,16,False
126.0,0,3,19,True
505.0,1,6,14,False
10.0,0,6,16,False
472.0,1,0,18,True
19.0,1,2,21,True
377.0,1,6,10,False
396.0,1,0,19,True
233.0,1,6,11,False
3.0,0,2,8,True
27.0,1,6,9,False
26.0,0,5,13,False
262.0,0,1,8,True
227.0,0,2,14,True
84.0,1,0,12,True
171.0,0,3,5,True
366.0,1,6,8,False
547.0,0,2,10,True
331.0,0,2,14,True
615.0,1,0,16,True
398.0,0,6,19,False
486.0,0,0,9,True
653.0,1,5,22,False
196.0,1,4,9,True
588.0,1,1,21,True
57.0,1,4,15,True
553.0,0,2,13,True
149.0,0,3,8,True
711.0,1,1,17,True
541.0,0,4,10,True
31.0,0,1,19,True
184.0,1,3,12,True
312.0,0,4,7,True
389.0,0,1,19,True
635.0,0,1,13,True
496.0,0,2,8,True
455.0,1,4,17,True
28.0,0,2,17,True
711.0,1,2,18,True
372.0,1,4,19,True
467.0,1,5,19,False
448.0,0,2,13,True
613.0,0,2,6,True
155.0,0,2,18,True
25.0,0,3,16,True
480.0,0,1,9,True
41.0,0,5,17,False
18.0,0,3,19,True
14.0,1,6,9,False
335.0,0,6,15,False
65.0,1,2,11,True
709.0,0,4,15,True
648.0,1,3,9,True
270.0,1,6,10,False
57.0,0,0,8,True
190.0,0,3,18,True
171.0,0,1,10,True
38.0,0,1,15,True
309.0,0,2,10,True
17.0,0,3,21,True
536.0,0,4,12,True
526.0,0,2,11,True
74.0,0,0,18,True
645.0,0,1,6,True
86.0,0,3,11,True
256.0,0,2,6,True
337.0,0,1,12,True
590.0,0,4,13,True
27.0,1,5,13,False
30.0,1,6,11,False
541.0,0,5,6,False
88.0,0,4,16,True
186.0,0,4,9,True
329.0,0,1,9,True
441.0,0,2,9,True
710.0,1,1,18,True
203.0,1,6,12,False
64.0,1,5,16,False
92.0,1,2,16,True
163.0,1,0,8,True
601.0,1,6,10,False
27.0,0,1,20,True
354.0,0,4,9,True
150.0,0,3,8,True
228.0,1,6,12,False
312.0,0,0,10,True
41.0,0,1,6,True
166.0,0,4,11,True
564.0,0,1,19,True
33.0,1,1,15,True
450.0,1,4,13,True
401.0,0,0,14,True
326.0,0,2,10,True
258.0,0,4,11,True
647.0,1,6,11,False
490.0,1,5,9,False
626.0,0,2,18,True
78.0,0,1,7,True
149.0,0,0,8,True
169.0,0,2,7,True
5.0,1,1,6,True
562.0,1,5,16,False
396.0,0,2,16,True
35.0,0,2,16,True
126.0,0,3,7,True
306.0,1,3,10,True
248.0,0,2,8,True
318.0,0,1,16,True
560.0,0,3,7,True
458.0,0,2,13,True
115.0,0,3,10,True
258.0,1,6,7,False
41.0,1,6,12,False
209.0,0,2,18,True
276.0,0,4,8,True
115.0,0,6,12,False
637.0,0,5,10,False
83.0,0,6,9,False
29.0,1,6,11,False
30.0,1,3,16,True
146.0,1,6,15,False
171.0,1,5,16,False
126.0,0,3,13,True
315.0,0,2,6,True
276.0,0,1,21,True
392.0,0,2,9,True
233.0,0,5,21,False
278.0,1,2,10,True
140.0,1,3,15,True
548.0,0,5,15,False
260.0,0,5,8,False
576.0,0,5,7,False
185.0,0,6,10,False
200.0,0,2,18,True
36.0,0,2,7,True
65.0,1,3,14,True
4.0,0,1,8,True
41.0,1,6,13,False
58.0,0,0,19,True
215.0,0,5,13,False
360.0,0,1,23,True
27.0,1,6,14,False
78.0,1,2,15,True
321.0,0,6,10,False
548.0,0,2,10,True
195.0,1,6,12,False
689.0,0,5,11,False
44.0,0,4,15,True
29.0,0,2,10,True
568.0,1,4,7,True
688.0,0,1,6,True
281.0,1,4,9,True
131.0,0,2,19,True
92.0,0,6,14,False
181.0,0,0,18,True
65.0,0,5,14,False
253.0,0,0,21,True
140.0,1,6,20,False
212.0,1,3,18,True
312.0,1,6,8,False
15.0,0,2,12,True
37.0,0,3,23,True
119.0,1,5,15,False
180.0,0,4,14,True
148.0,0,3,8,True
632.0,0,1,7,True
194.0,0,5,12,False
206.0,1,3,17,True
123.0,1,2,0,True
33.0,1,6,9,False
187.0,1,6,9,False
131.0,0,2,7,True
115.0,0,2,9,True
25.0,1,6,8,False
25.0,1,6,10,False
106.0,1,2,20,True
17.0,1,3,13,True
190.0,1,6,15,False
233.0,0,1,14,True
151.0,1,1,15,True
619.0,1,6,9,False
135.0,0,1,14,True
555.0,0,4,18,True
10.0,0,2,15,True
341.0,0,6,14,False
494.0,0,1,7,True
150.0,1,6,17,False
64.0,0,6,19,False
91.0,0,2,16,True
355.0,0,0,8,True
181.0,0,4,14,True
113.0,0,0,19,True
182.0,0,2,10,True
413.0,1,0,7,True
685.0,0,0,22,True
1.0,0,0,11,True
276.0,0,3,17,True
682.0,0,0,15,True
419.0,0,1,10,True
188.0,0,5,14,False
147.0,0,3,13,True
634.0,0,5,10,False
507.0,0,5,6,False
668.0,0,0,15,True
205.0,1,1,12,True
197.0,0,4,7,True
337.0,0,4,15,True
185.0,0,0,17,True
132.0,1,0,18,True
609.0,0,3,8,True
27.0,1,6,14,False
50.0,1,0,9,True
86.0,0,3,13,True
195.0,1,6,17,False
80.0,1,6,11,False
116.0,1,0,18,True
132.0,0,2,10,True
253.0,0,0,16,True
141.0,1,6,11,False
233.0,1,6,8,False
258.0,0,4,18,True
14.0,0,1,13,True
476.0,1,3,16,True
302.0,0,0,8,True
37.0,0,2,17,True
531.0,0,3,19,True
516.0,0,6,8,False
292.0,0,2,8,True
323.0,1,5,15,False
88.0,1,6,11,False
631.0,0,4,7,True
191.0,0,2,11,True
466.0,1,1,18,True
495.0,0,1,15,True
354.0,0,3,15,True
64.0,0,3,20,True
638.0,1,2,7,True
302.0,0,0,23,True
131.0,0,2,18,True
56.0,0,3,15,True
60.0,0,0,10,True
186.0,0,4,8,True
180.0,0,2,6,True
306.0,0,0,17,True
16.0,1,6,9,False
346.0,0,1,12,True
367.0,0,3,9,True
353.0,0,3,15,True
553.0,0,0,7,True
705.0,1,1,9,True
14.0,1,6,11,False
639.0,1,2,18,True
75.0,0,1,13,True
20.0,1,0,8,True
462.0,0,1,9,True
150.0,1,0,14,True
649.0,0,4,9,True
618.0,0,3,17,True
195.0,0,1,14,True
566.0,1,5,8,False
470.0,1,6,14,False
160.0,0,4,5,True
463.0,1,0,9,True
38.0,0,0,17,True
489.0,0,1,19,True
509.0,0,6,16,False
131.0,0,3,19,True
57.0,0,3,7,True
433.0,0,0,16,True
183.0,0,1,7,True
217.0,0,1,16,True
132.0,0,4,9,True
217.0,0,5,11,False
27.0,1,0,16,True
233.0,1,6,10,False
111.0,0,1,18,True
260.0,1,6,9,False
134.0,0,3,18,True
61.0,0,4,15,True
152.0,0,4,21,True
479.0,0,3,18,True
68.0,0,6,15,False
212.0,0,4,9,True
276.0,0,4,12,True
48.0,0,0,14,True
522.0,0,2,20,True
49.0,0,3,23,True
