Bici,Ciclo_Estacion_Retiro,Duracion_Recorrido,dia_semana,hora_inicio,mes
5070719,303.0,28.3,2,13,7
4492385,450.0,3.533333333333333,3,12,7
8862351,104.0,24.733333333333334,1,18,7
7230410,103.0,8.083333333333334,0,7,7
2358166,194.0,61.333333333333336,4,20,7
8837569,504.0,18.233333333333334,0,7,7
7289077,52.0,89.58333333333333,6,14,7
7730443,45.0,24.6,2,18,7
5183314,5.0,11.266666666666667,3,18,7
6085864,455.0,104.08333333333333,6,11,7
7280274,4.0,17.316666666666666,4,0,7
5469317,25.0,101.88333333333334,6,10,7
6615454,280.0,171.2,5,10,7
5900436,600.0,4.466666666666667,4,0,7
7917750,353.0,30.966666666666665,6,15,7
3101177,644.0,2.45,0,15,7
4085155,533.0,16.35,0,20,7
4201554,10.0,7.95,3,18,7
4664710,70.0,83.9,2,14,7
6359608,548.0,6.016666666666667,5,18,7
7647522,67.0,147.05,1,10,7
4492385,40.0,76.86666666666666,4,12,7
6505564,161.0,22.633333333333333,2,10,7
8712630,545.0,15.083333333333334,5,8,7
4329686,1.0,16.233333333333334,3,9,7
3093408,73.0,17.833333333333332,2,18,7
4972683,576.0,62.983333333333334,5,15,7
8595027,54.0,6.15,4,14,7
4450334,343.0,25.766666666666666,2,11,7
2909042,588.0,11.783333333333333,1,21,7
4891628,292.0,7.3,1,16,7
3664141,710.0,94.63333333333334,2,12,7
3613767,44.0,90.93333333333334,0,10,7
3304540,697.0,30.75,2,13,7
4924999,31.0,1.6666666666666667,2,12,7
3114527,505.0,98.85,6,18,7
4687174,234.0,118.35,6,9,7
4362810,223.0,5.183333333333334,3,18,7
6383285,137.0,76.01666666666667,2,11,7
6108369,252.0,17.466666666666665,1,17,7
3004546,181.0,3.3666666666666667,5,13,7
2410736,224.0,71.05,3,18,7
3247186,291.0,64.51666666666667,3,21,7
2188290,44.0,93.01666666666667,5,18,7
7097223,57.0,166.68333333333334,1,10,7
4652327,130.0,6.316666666666666,1,19,7
5283692,228.0,31.85,6,8,7
5815808,71.0,61.916666666666664,3,11,7
4579983,200.0,68.45,0,20,7
4369971,280.0,16.916666666666668,0,14,7
7032055,303.0,85.76666666666667,6,14,7
3319944,139.0,7.833333333333333,4,12,7
2881852,6.0,62.38333333333333,2,14,7
7107709,447.0,88.11666666666666,1,14,7
2866390,307.0,12.2,1,10,7
4439329,81.0,8.066666666666666,3,8,7
8901373,211.0,11.65,4,8,7
5930904,49.0,12.183333333333334,3,19,7
7224793,357.0,38.2,1,10,7
8573016,14.0,102.91666666666667,6,12,7
5029582,188.0,14.683333333333334,3,12,7
6432223,151.0,7.3,1,6,7
2193373,608.0,29.883333333333333,2,19,7
2184182,87.0,10.416666666666666,1,15,7
8286155,432.0,75.11666666666666,6,12,7
7343189,262.0,99.1,5,10,7
2301265,571.0,1.75,1,20,7
7598766,229.0,20.8,0,17,7
7709751,413.0,86.1,3,19,7
2849107,576.0,5.116666666666666,5,10,7
2342855,462.0,22.666666666666668,3,17,7
5031570,48.0,6.383333333333334,5,11,7
3152600,302.0,93.21666666666667,3,16,7
3032307,221.0,35.95,6,11,7
6675813,477.0,16.116666666666667,3,13,7
8630972,232.0,21.083333333333332,1,16,7
6854095,90.0,17.666666666666668,3,16,7
7579436,60.0,8.066666666666666,3,10,7
3503109,484.0,63.11666666666667,2,20,7
4744959,212.0,35.05,6,15,7
6650626,257.0,80.15,0,14,7
3568862,111.0,13.983333333333333,4,14,7
3080736,195.0,61.13333333333333,1,17,7
4074720,10.0,32.15,2,19,7
7442023,177.0,90.53333333333333,3,9,7
5502869,68.0,10.766666666666667,5,7,7
4245155,219.0,130.85,2,9,7
6294839,24.0,24.483333333333334,4,16,7
2409571,539.0,17.516666666666666,0,7,7
3530086,276.0,12.266666666666667,3,10,7
5875729,600.0,2.3333333333333335,6,11,7
4437547,449.0,7.2,2,9,7
5283692,711.0,12.733333333333333,2,20,7
6206742,230.0,72.76666666666667,1,16,7
3245800,44.0,94.96666666666667,1,9,7
4521548,621.0,10.433333333333334,1,15,7
5403621,225.0,64.93333333333334,0,14,7
3943388,8.0,14.45,2,19,7
7725625,604.0,21.266666666666666,5,9,7
3909132,162.0,11.933333333333334,3,7,7
6828529,369.0,6.216666666666667,6,14,7
2960656,155.0,9.35,2,20,7
6024715,548.0,5.0,2,21,7
6905335,651.0,92.03333333333333,0,13,7
6339980,50.0,97.4,2,11,7
3471646,123.0,62.56666666666667,2,19,7
8315145,594.0,10.65,5,10,7
6924450,40.0,39.05,5,21,7
4295069,66.0,67.5,6,12,7
8625030,18.0,68.8,0,14,7
4818852,633.0,19.4,1,9,7
4129342,312.0,61.8,3,16,7
6003537,543.0,4.633333333333334,1,14,7
2915106,19.0,6.25,1,12,7
8867061,33.0,6.95,4,8,7
2070712,97.0,82.25,6,19,7
6097331,582.0,533.05,3,22,7
3551272,38.0,8.35,2,8,7
4139655,416.0,2.75,0,15,7
5458807,70.0,11.033333333333333,4,13,7
4626164,119.0,4.433333333333334,1,11,7
6229074,59.0,69.43333333333334,2,10,7
4939658,67.0,20.516666666666666,6,14,7
5477682,481.0,7.583333333333333,2,10,7
3615481,70.0,10.816666666666666,3,13,7
5421227,280.0,7.05,3,13,7
3602208,428.0,6.95,4,20,7
5403621,584.0,75.56666666666666,5,17,7
4109179,548.0,6.733333333333333,6,16,7
3059623,466.0,7.066666666666666,2,8,7
5728324,257.0,4.216666666666667,3,17,7
4074878,538.0,8.966666666666667,4,14,7
8079360,144.0,4.05,6,20,7
7257645,253.0,6.216666666666667,0,14,7
2003184,17.0,23.216666666666665,0,18,7
7287501,61.0,15.9,4,21,7
6681720,413.0,14.566666666666666,1,14,7
3490786,79.0,20.3,3,18,7
2578060,679.0,2.7666666666666666,0,14,7
2746360,106.0,16.35,3,11,7
6971105,295.0,9.366666666666667,6,13,7
3276854,136.0,6.366666666666666,4,20,7
8370967,546.0,16.15,5,11,7
4809109,663.0,61.55,2,19,7
5482922,394.0,7.166666666666667,2,7,7
2892412,4.0,70.86666666666666,6,14,7
3710100,675.0,25.633333333333333,3,18,7
6873947,327.0,148.08333333333334,5,15,7
4089405,194.0,80.65,4,11,7
8012510,463.0,7.866666666666666,1,17,7
2177715,58.0,67.28333333333333,4,16,7
7820533,688.0,16.016666666666666,6,15,7
3726999,329.0,7.183333333333334,4,19,7
2966190,454.0,141.96666666666667,6,7,7
2223949,197.0,46.38333333333333,4,16,7
7867302,257.0,67.36666666666666,6,11,7
2916351,451.0,31.416666666666668,3,17,7
5015854,525.0,424.9,5,7,7
7184922,637.0,31.566666666666666,0,12,7
5933981,710.0,113.05,6,10,7
8404790,53.0,7.0,4,14,7
2691905,155.0,6.216666666666667,3,8,7
4156212,299.0,56.85,3,10,7
2427409,63.0,11.516666666666667,1,21,7
2954444,45.0,11.416666666666666,3,18,7
4042917,152.0,1.3333333333333333,0,20,7
3977261,312.0,5.183333333333334,3,9,7
6656623,14.0,60.65,2,19,7
2283729,370.0,2.1166666666666667,2,14,7
4140356,594.0,7.733333333333333,0,21,7
6522312,47.0,106.83333333333333,1,9,7
2226520,503.0,64.81666666666666,0,14,7
4219747,703.0,3.033333333333333,1,21,7
6294433,10.0,77.05,4,15,7
6176796,552.0,90.23333333333333,3,14,7
4451878,117.0,34.983333333333334,4,17,7
2663466,626.0,37.016666666666666,4,17,7
3396645,567.0,11.0,4,16,7
7895451,110.0,8.05,1,11,7
2464105,373.0,35.483333333333334,3,10,7
2072015,465.0,9.933333333333334,2,7,7
6089221,183.0,7.0,2,6,7
8255051,212.0,77.76666666666667,6,12,7
4131520,473.0,6.883333333333334,4,20,7
7108459,175.0,63.18333333333333,6,13,7
5656483,13.0,109.61666666666666,6,6,7
5015896,545.0,3.65,2,5,7
6803621,43.0,74.5,6,17,7
6285878,480.0,125.55,4,16,7
6812325,671.0,36.65,0,20,7
3407079,378.0,86.41666666666667,2,21,7
3847696,182.0,12.55,1,19,7
3649266,597.0,18.15,4,8,7
3155801,162.0,119.66666666666667,2,15,7
8369092,571.0,6.216666666666667,4,11,7
3150604,56.0,28.116666666666667,2,13,7
5577119,671.0,15.15,0,9,7
4882148,461.0,64.25,3,17,7
2594364,504.0,10.083333333333334,0,14,7
2339778,654.0,3.0,2,19,7
6750210,1.0,60.333333333333336,5,16,7
6596159,195.0,73.2,6,13,7
3555224,167.0,5.483333333333333,6,18,7
8743361,636.0,60.516666666666666,6,9,7
2983534,79.0,10.166666666666666,3,15,7
7234008,40.0,7.183333333333334,3,7,7
2610483,374.0,6.233333333333333,2,16,7
4037354,467.0,17.933333333333334,0,18,7
8419210,19.0,85.2,3,15,7
7234008,226.0,32.18333333333333,2,15,7
5877436,46.0,12.7,6,17,7
5451752,17.0,33.25,6,13,7
6729297,300.0,118.61666666666666,6,7,7
6793186,197.0,63.03333333333333,0,20,7
8874299,372.0,86.03333333333333,1,18,7
5665393,206.0,76.46666666666667,6,20,7
4789145,208.0,6.95,1,11,7
7646714,35.0,3.9833333333333334,1,14,7
5128459,711.0,70.55,1,18,7
4217840,560.0,3.1666666666666665,1,8,7
6011589,117.0,64.4,4,16,7
4393112,556.0,76.56666666666666,5,16,7
7377666,518.0,2.8666666666666667,2,20,7
2245553,56.0,121.41666666666667,0,19,7
4618344,244.0,15.966666666666667,1,15,7
7169147,33.0,86.23333333333333,2,12,7
5993662,253.0,23.0,1,16,7
6782924,348.0,87.03333333333333,6,15,7
3866621,312.0,29.666666666666668,2,18,7
6143341,675.0,18.15,3,16,7
8792442,167.0,68.86666666666666,2,8,7
7834062,7.0,12.416666666666666,2,14,7
3962677,203.0,71.06666666666666,2,13,7
2004398,675.0,11.1,3,7,7
2237972,623.0,6.583333333333333,3,21,7
7104896,194.0,130.51666666666668,6,6,7
5722889,23.0,85.18333333333334,6,10,7
4737185,606.0,15.383333333333333,1,19,7
5261508,373.0,14.166666666666666,2,11,7
4502191,306.0,62.36666666666667,6,19,7
8757429,118.0,73.33333333333333,6,12,7
5359526,229.0,6.016666666666667,2,14,7
3001245,160.0,10.566666666666666,2,18,7
4154332,222.0,37.71666666666667,2,16,7
8478414,402.0,9.316666666666666,2,21,7
6167209,66.0,7.75,1,11,7
8958464,13.0,75.26666666666667,3,16,7
4255022,43.0,8.333333333333334,2,12,7
5841630,10.0,11.233333333333333,0,12,7
6558316,645.0,6.75,3,12,7
2361442,536.0,21.983333333333334,1,8,7
2126860,99.0,11.616666666666667,2,15,7
6368211,449.0,9.35,2,9,7
2409878,197.0,14.316666666666666,0,13,7
8634958,45.0,106.01666666666667,0,10,7
6637516,43.0,15.783333333333333,2,20,7
4735320,485.0,22.866666666666667,2,11,7
7862469,617.0,30.6,5,9,7
4348389,10.0,61.8,6,13,7
2230258,220.0,4.6,5,14,7
5314471,299.0,10.65,5,12,7
3219128,673.0,7.216666666666667,1,16,7
6043533,96.0,8.7,0,14,7
4645156,233.0,4.7,5,20,7
5313358,30.0,11.9,1,19,7
5345533,566.0,25.05,6,19,7
4062238,194.0,99.41666666666667,6,17,7
8703472,150.0,61.333333333333336,1,18,7
6934368,626.0,5.416666666666667,1,6,7
2187953,484.0,15.533333333333333,3,12,7
3270188,123.0,78.1,2,0,7
3224078,402.0,5.616666666666666,0,21,7
5365366,23.0,16.616666666666667,3,15,7
4939658,668.0,71.8,1,18,7
5188933,169.0,9.75,6,6,7
7392129,285.0,4.7,3,19,7
8835753,675.0,16.533333333333335,2,18,7
2477446,79.0,12.25,6,16,7
8965717,14.0,20.916666666666668,2,18,7
2301265,47.0,6.166666666666667,1,18,7
7908494,270.0,6.55,3,17,7
5929120,201.0,70.95,6,7,7
5930631,92.0,82.45,5,10,7
2767366,127.0,67.23333333333333,5,18,7
3760600,628.0,5.9,1,15,7
2686822,642.0,62.21666666666667,2,15,7
6299382,45.0,76.41666666666667,6,11,7
7653686,449.0,12.75,1,19,7
5929120,163.0,18.966666666666665,2,14,7
8747610,270.0,3.5166666666666666,4,16,7
5941349,17.0,18.733333333333334,6,9,7
7394042,216.0,124.41666666666667,6,10,7
8029068,439.0,125.45,6,9,7
6562458,537.0,38.0,4,8,7
3741162,427.0,17.533333333333335,6,16,7
8036071,354.0,5.966666666666667,4,10,7
3612157,307.0,8.783333333333333,0,7,7
3349560,304.0,81.3,6,19,7
6637193,472.0,9.116666666666667,0,19,7
6451306,54.0,27.883333333333333,6,15,7
4931192,381.0,69.6,6,20,7
2367068,117.0,147.63333333333333,6,10,7
5621024,627.0,42.11666666666667,5,21,7
2728616,688.0,75.85,2,18,7
3978517,131.0,62.18333333333333,6,11,7
8025660,196.0,81.4,3,10,7
8003600,16.0,31.833333333333332,1,20,7
3638780,683.0,60.13333333333333,1,17,7
8894644,90.0,18.983333333333334,5,17,7
7235690,258.0,63.166666666666664,2,17,7
5070719,32.0,15.5,3,17,7
3003571,385.0,19.733333333333334,4,15,7
2335552,183.0,61.983333333333334,1,7,7
8198566,76.0,12.166666666666666,6,17,7
5474614,18.0,28.883333333333333,4,19,7
5153408,65.0,87.13333333333334,5,15,7
6018832,134.0,11.533333333333333,5,14,7
5194014,154.0,11.6,1,15,7
6562763,111.0,140.11666666666667,6,7,7
6503874,172.0,63.483333333333334,6,11,7
5725791,287.0,10.016666666666667,3,10,7
4857975,14.0,118.56666666666666,6,10,7
5857941,262.0,69.58333333333333,4,15,7
8698292,139.0,92.65,0,14,7
4201141,563.0,21.683333333333334,2,12,7
3801198,498.0,38.28333333333333,1,19,7
6923908,508.0,66.26666666666667,2,11,7
8077943,152.0,11.616666666666667,3,6,7
8376758,325.0,67.06666666666666,3,15,7
5366380,7.0,80.03333333333333,0,19,7
6391395,140.0,8.016666666666667,4,23,7
2837821,352.0,5.0,4,23,7
7534175,632.0,7.666666666666667,2,16,7
7454721,186.0,79.35,6,9,7
5504121,293.0,60.43333333333333,6,19,7
7828601,25.0,66.41666666666667,6,10,7
5333216,477.0,51.016666666666666,1,21,7
8694705,540.0,4.783333333333333,2,8,7
3608312,195.0,69.78333333333333,1,15,7
7736580,270.0,83.4,6,11,7
5283692,109.0,75.13333333333334,3,16,7
7974850,121.0,49.35,4,15,7
8482960,261.0,12.033333333333333,1,17,7
5728530,548.0,18.15,6,11,7
7931397,18.0,63.85,6,13,7
5573761,14.0,86.36666666666666,6,14,7
2594364,586.0,33.65,2,13,7
6674634,601.0,92.53333333333333,6,11,7
7009533,552.0,4.55,2,7,7
5893698,197.0,71.46666666666667,3,17,7
7866676,675.0,5.05,0,15,7
8346645,17.0,64.6,6,9,7
3753779,658.0,2.9,3,16,7
4735320,293.0,64.05,2,23,7
2002400,14.0,19.783333333333335,4,16,7
2541225,120.0,19.3,5,18,7
6506190,45.0,12.883333333333333,0,18,7
7790058,288.0,127.21666666666667,2,21,7
8108623,548.0,30.983333333333334,3,10,7
3482296,59.0,42.05,5,10,7
5003553,87.0,7.183333333333334,3,17,7
3273927,184.0,68.36666666666666,4,17,7
4708087,230.0,64.83333333333333,5,10,7
2779510,177.0,117.71666666666667,6,9,7
6032056,12.0,6.933333333333334,2,14,7
3140662,257.0,4.566666666666666,0,11,7
4747119,69.0,263.76666666666665,3,13,7
4362810,416.0,14.916666666666666,3,22,7
2232684,439.0,93.2,2,12,7
3388972,287.0,5.866666666666666,4,7,7
3833092,685.0,109.25,3,9,7
5390240,253.0,13.833333333333334,1,18,7
2779510,112.0,8.483333333333333,5,23,7
5009527,61.0,67.41666666666667,2,18,7
6143341,81.0,3.683333333333333,4,12,7
3529765,710.0,100.23333333333333,5,13,7
8709917,232.0,22.633333333333333,0,15,7
2385540,555.0,60.733333333333334,1,11,7
4789350,387.0,10.983333333333333,4,8,7
4070116,74.0,72.28333333333333,1,8,7
8166399,307.0,21.916666666666668,5,19,7
8477093,144.0,129.03333333333333,6,14,7
8153256,66.0,59.06666666666667,2,14,7
7052889,386.0,7.55,1,7,7
8138190,15.0,117.83333333333333,6,7,7
8280935,17.0,69.58333333333333,1,12,7
6262976,317.0,12.4,3,23,7
8438061,137.0,86.33333333333333,5,11,7
7003726,322.0,20.9,6,13,7
6585525,68.0,83.05,0,13,7
3673076,644.0,3.4,4,20,7
7775711,315.0,73.66666666666667,2,16,7
2277713,233.0,18.666666666666668,2,23,7
7276454,365.0,21.016666666666666,6,16,7
8309759,41.0,17.75,2,18,7
5657812,537.0,96.41666666666667,2,7,7
8023442,47.0,32.68333333333333,3,15,7
7117591,69.0,9.233333333333333,2,15,7
7191356,64.0,22.433333333333334,0,16,7
4531539,13.0,168.61666666666667,4,14,7
5236278,464.0,8.35,0,8,7
7633555,594.0,9.416666666666666,2,21,7
7834062,59.0,23.866666666666667,2,18,7
6396162,112.0,16.216666666666665,1,13,7
4183216,154.0,4.55,4,8,7
2447159,75.0,10.933333333333334,2,18,7
3296522,214.0,61.38333333333333,0,13,7
3746179,594.0,14.133333333333333,1,23,7
2461127,96.0,5.966666666666667,4,10,7
5498035,171.0,16.7,2,16,7
3852282,284.0,10.25,4,10,7
8578353,263.0,4.066666666666666,2,20,7
3159464,260.0,9.566666666666666,2,18,7
4348983,209.0,29.683333333333334,1,16,7
3847696,233.0,24.033333333333335,4,15,7
5486402,698.0,7.5,4,19,7
3852498,262.0,61.833333333333336,2,14,7
5943956,228.0,10.333333333333334,2,8,7
3659539,397.0,11.266666666666667,2,18,7
2033892,551.0,14.066666666666666,0,8,7
7871973,483.0,6.166666666666667,3,18,7
7014293,298.0,24.05,4,8,7
4243093,18.0,5.916666666666667,2,18,7
2460228,41.0,20.883333333333333,2,8,7
5945217,559.0,60.266666666666666,3,8,7
4584165,709.0,32.81666666666667,1,6,7
3732849,345.0,65.88333333333334,5,18,7
7974850,305.0,4.016666666666667,3,11,7
4398822,288.0,27.316666666666666,4,12,7
3453784,20.0,85.71666666666667,2,19,7
4091856,111.0,4.416666666666667,3,17,7
3718053,141.0,12.933333333333334,3,19,7
4755880,46.0,30.866666666666667,1,19,7
3654621,23.0,76.65,5,19,7
8880189,279.0,9.933333333333334,3,14,7
8203655,162.0,3.1,2,8,7
2465813,302.0,267.46666666666664,3,21,7
3287166,253.0,84.5,6,12,7
6352561,195.0,150.96666666666667,6,10,7
7516792,75.0,65.05,6,14,7
4111936,404.0,72.58333333333333,0,16,7
5632310,197.0,16.75,3,21,7
3447315,343.0,12.633333333333333,3,17,7
8778839,317.0,11.5,1,17,7
4628491,596.0,16.55,5,11,7
2817906,139.0,7.2,4,16,7
7806151,183.0,65.86666666666666,6,11,7
4142733,223.0,60.333333333333336,3,16,7
7221336,347.0,7.516666666666667,5,12,7
5626171,384.0,17.2,4,15,7
5774286,24.0,19.033333333333335,6,7,7
4638417,374.0,3.55,0,11,7
5762471,409.0,7.15,5,8,7
2370526,209.0,23.633333333333333,0,8,7
7078272,93.0,65.25,5,17,7
7114838,31.0,7.9,6,19,7
8427411,258.0,7.233333333333333,1,16,7
8014458,222.0,22.65,3,20,7
6000145,290.0,2.2666666666666666,0,18,7
2696144,61.0,8.9,1,14,7
7108749,555.0,97.65,5,7,7
6647697,44.0,19.666666666666668,0,11,7
6835995,142.0,30.116666666666667,1,17,7
7374671,614.0,210.46666666666667,2,14,7
8974875,675.0,18.766666666666666,4,10,7
5918644,356.0,10.633333333333333,3,11,7
3324720,162.0,13.116666666666667,1,12,7
7082936,279.0,4.933333333333334,2,12,7
2770030,447.0,4.333333333333333,1,8,7
8274672,288.0,24.233333333333334,2,6,7
5660881,628.0,65.71666666666667,6,10,7
3072824,148.0,7.116666666666666,5,9,7
5529359,710.0,12.75,1,8,7
2893022,95.0,62.11666666666667,6,11,7
3441391,432.0,11.0,0,7,7
7659840,75.0,17.2,4,11,7
7229172,49.0,20.933333333333334,6,10,7
6453815,644.0,87.93333333333334,6,13,7
2450013,575.0,3.9,5,14,7
4846291,92.0,28.233333333333334,3,15,7
8709230,432.0,75.13333333333334,6,12,7
7086333,710.0,113.05,2,6,7
5081302,169.0,6.55,2,18,7
2765907,208.0,8.983333333333333,0,8,7
3474871,57.0,12.233333333333333,1,21,7
3901162,195.0,61.916666666666664,6,14,7
6948814,292.0,2.8666666666666667,1,19,7
3300258,377.0,10.4,2,18,7
6206742,89.0,53.6,0,14,7
2591782,205.0,7.583333333333333,2,8,7
3565355,115.0,66.36666666666666,1,18,7
6427009,377.0,14.483333333333333,1,18,7
2125912,595.0,13.566666666666666,4,18,7
5037726,575.0,4.9,2,21,7
7359995,195.0,142.9,6,15,7
6924450,224.0,65.86666666666666,4,11,7
8972606,56.0,9.883333333333333,2,15,7
8395840,111.0,4.9,4,21,7
2829620,14.0,22.583333333333332,4,11,7
3958469,74.0,94.6,5,16,7
6000418,4.0,22.183333333333334,3,18,7
2652121,118.0,14.283333333333333,0,7,7
6055115,676.0,71.61666666666666,6,8,7
3732146,421.0,42.95,1,10,7
5446323,304.0,11.966666666666667,3,17,7
8692386,485.0,14.683333333333334,6,12,7
2196772,578.0,6.083333333333333,0,19,7
3100773,184.0,4.866666666666666,2,19,7
2670966,372.0,62.03333333333333,2,0,7
2136521,425.0,39.9,2,17,7
4711644,20.0,11.816666666666666,1,11,7
3731882,565.0,11.116666666666667,2,10,7
4162376,550.0,8.183333333333334,0,18,7
7598881,261.0,472.56666666666666,1,21,7
6631907,575.0,9.983333333333333,5,12,7
2213205,25.0,30.816666666666666,3,9,7
3222965,114.0,61.31666666666667,6,12,7
5990767,467.0,60.46666666666667,2,17,7
7760283,121.0,49.516666666666666,3,10,7
3962677,64.0,60.85,5,11,7
4492385,114.0,70.21666666666667,4,10,7
8993214,212.0,71.58333333333333,3,17,7
5401732,514.0,24.016666666666666,1,12,7
4716502,149.0,69.2,5,13,7
2239895,10.0,10.516666666666667,2,10,7
4275772,208.0,2.966666666666667,4,16,7
5692785,325.0,6.4,0,15,7
4169686,554.0,8.4,3,17,7
6652770,647.0,87.75,6,8,7
8388993,56.0,98.43333333333334,6,10,7
3784345,409.0,4.066666666666666,4,22,7
6585525,165.0,78.65,3,12,7
8963506,85.0,10.783333333333333,6,11,7
7242779,231.0,60.55,1,10,7
7417181,620.0,8.466666666666667,0,6,7
3938982,231.0,24.6,6,14,7
4404570,696.0,23.65,5,18,7
7180367,658.0,22.066666666666666,1,9,7
6512834,64.0,19.35,2,10,7
7308729,632.0,10.4,1,12,7
5288410,201.0,23.416666666666668,0,18,7
7034192,43.0,13.133333333333333,1,9,7
7945405,258.0,25.933333333333334,4,18,7
2649259,24.0,4.283333333333333,3,18,7
5869086,130.0,7.383333333333334,2,22,7
2370856,68.0,81.9,6,15,7
4393815,507.0,18.033333333333335,1,7,7
6691034,621.0,3.4166666666666665,3,21,7
5841630,649.0,67.85,1,13,7
2481000,182.0,28.166666666666668,4,16,7
5708466,4.0,167.0,6,11,7
4217840,133.0,4.7,6,22,7
3742228,480.0,7.316666666666666,0,17,7
4311528,217.0,28.983333333333334,3,16,7
5571583,14.0,114.15,6,10,7
4579603,25.0,33.266666666666666,6,9,7
6756944,544.0,7.383333333333334,5,11,7
2250405,94.0,86.88333333333334,4,18,7
8908717,128.0,168.03333333333333,2,18,7
7287501,586.0,18.716666666666665,5,12,7
4470530,218.0,116.13333333333334,0,10,7
3076726,124.0,3.566666666666667,0,7,7
6030860,363.0,10.866666666666667,3,16,7
8452906,5.0,23.333333333333332,1,11,7
4838686,487.0,10.333333333333334,1,14,7
7736580,182.0,10.15,1,18,7
2252880,668.0,10.516666666666667,1,8,7
7904758,103.0,14.15,1,12,7
2336295,209.0,60.083333333333336,3,13,7
3551272,282.0,10.033333333333333,4,21,7
5897343,288.0,6.366666666666666,2,12,7
2974236,340.0,62.28333333333333,5,15,7
7108749,98.0,10.783333333333333,4,9,7
6358816,588.0,72.95,3,19,7
7485634,404.0,7.833333333333333,4,7,7
2544187,53.0,4.383333333333334,2,12,7
3811031,74.0,78.21666666666667,2,8,7
4099990,149.0,172.0,6,11,7
2803039,71.0,13.483333333333333,4,18,7
6867295,310.0,18.366666666666667,1,10,7
8457301,230.0,136.81666666666666,1,14,7
5660881,450.0,3.283333333333333,3,17,7
8812802,71.0,9.783333333333333,1,23,7
4230819,459.0,27.516666666666666,3,16,7
5062047,115.0,24.733333333333334,6,12,7
7567563,595.0,10.633333333333333,0,18,7
8709917,566.0,26.133333333333333,6,10,7
3180825,495.0,60.916666666666664,2,22,7
3381969,561.0,259.31666666666666,2,8,7
7614613,143.0,93.93333333333334,6,10,7
2535045,28.0,116.31666666666666,6,15,7
7558778,72.0,133.4,6,8,7
2254662,145.0,2.25,4,7,7
2448231,705.0,9.833333333333334,3,12,7
7291677,284.0,21.333333333333332,3,8,7
2074128,40.0,11.35,1,11,7
3786043,115.0,19.616666666666667,5,20,7
6487235,86.0,95.91666666666667,6,13,7
8212276,571.0,5.133333333333334,1,17,7
5798830,178.0,69.13333333333334,1,18,7
7556962,25.0,17.516666666666666,5,20,7
3530268,254.0,12.216666666666667,0,7,7
8329104,138.0,14.983333333333333,3,6,7
3399052,413.0,15.233333333333333,2,11,7
4755062,575.0,73.41666666666667,4,9,7
2914877,221.0,65.86666666666666,6,13,7
4062238,42.0,7.866666666666666,4,19,7
2390227,663.0,66.31666666666666,4,21,7
6314678,409.0,103.1,6,15,7
6201560,463.0,79.9,1,18,7
8594848,61.0,76.5,6,15,7
8908451,41.0,27.883333333333333,6,13,7
4143772,377.0,10.983333333333333,6,14,7
8207169,213.0,66.61666666666666,6,16,7
3821741,33.0,28.7,0,17,7
8997330,138.0,9.766666666666667,1,11,7
4862793,199.0,26.166666666666668,6,10,7
8331209,223.0,79.51666666666667,0,12,7
4737854,443.0,21.683333333333334,4,8,7
5333612,530.0,7.716666666666667,1,12,7
8754855,334.0,6.883333333333334,2,9,7
8397382,55.0,13.75,4,15,7
5503115,548.0,4.633333333333334,4,7,7
6253355,75.0,79.08333333333333,2,19,7
4456067,492.0,147.91666666666666,5,6,7
6206783,265.0,85.46666666666667,1,15,7
7358773,384.0,15.85,6,9,7
3037645,386.0,19.383333333333333,0,8,7
7086333,60.0,33.46666666666667,3,13,7
7246788,588.0,6.333333333333333,0,18,7
2854784,230.0,71.7,6,8,7
8381493,44.0,62.666666666666664,6,9,7
2217123,31.0,11.816666666666666,2,15,7
7831977,175.0,24.3,1,11,7
2494516,133.0,6.683333333333334,0,21,7
2367068,50.0,25.916666666666668,1,18,7
3257136,58.0,6.5,3,17,7
8802621,68.0,64.25,5,14,7
7253339,559.0,23.166666666666668,4,14,7
2053981,594.0,27.983333333333334,2,8,7
2699346,282.0,24.65,1,13,7
7413305,17.0,18.0,2,18,7
7033434,315.0,14.216666666666667,4,21,7
2517449,150.0,11.566666666666666,1,17,7
6640635,575.0,18.0,6,11,7
7595499,612.0,11.033333333333333,6,14,7
8399966,14.0,66.88333333333334,6,16,7
6935787,249.0,79.18333333333334,6,10,7
2619104,548.0,15.95,2,8,7
5931563,49.0,76.18333333333334,1,11,7
5742523,372.0,3.5,2,17,7
3991262,22.0,23.366666666666667,1,14,7
8434581,6.0,88.78333333333333,3,11,7
5540331,475.0,13.833333333333334,4,15,7
2053031,95.0,22.066666666666666,2,6,7
4644266,69.0,6.35,5,16,7
5662150,71.0,62.75,5,13,7
5735881,204.0,64.45,4,11,7
8573040,40.0,5.183333333333334,0,13,7
5207972,110.0,103.35,5,23,7
6463905,241.0,76.31666666666666,5,14,7
6845325,152.0,10.05,2,12,7
4724290,102.0,9.166666666666666,0,19,7
3683067,578.0,7.7,2,6,7
2231678,497.0,64.5,6,11,7
6858922,61.0,8.833333333333334,1,9,7
7561061,206.0,664.9,5,21,7
5910989,209.0,74.41666666666667,2,14,7
7471345,475.0,5.966666666666667,6,10,7
5272000,253.0,17.8,3,18,7
2033587,419.0,15.833333333333334,2,16,7
8760167,280.0,2.1333333333333333,4,17,7
6568455,131.0,8.95,1,16,7
